,PNG,MASK
254,/root/StrokeDataset/Bleeding/PNG/11685.png,/root/StrokeDataset/Bleeding/MASK/11685.npy
255,/root/StrokeDataset/Bleeding/PNG/11687.png,/root/StrokeDataset/Bleeding/MASK/11687.npy
256,/root/StrokeDataset/Bleeding/PNG/11693.png,/root/StrokeDataset/Bleeding/MASK/11693.npy
257,/root/StrokeDataset/Bleeding/PNG/11698.png,/root/StrokeDataset/Bleeding/MASK/11698.npy
258,/root/StrokeDataset/Bleeding/PNG/11701.png,/root/StrokeDataset/Bleeding/MASK/11701.npy
259,/root/StrokeDataset/Bleeding/PNG/11704.png,/root/StrokeDataset/Bleeding/MASK/11704.npy
260,/root/StrokeDataset/Bleeding/PNG/11715.png,/root/StrokeDataset/Bleeding/MASK/11715.npy
261,/root/StrokeDataset/Bleeding/PNG/11716.png,/root/StrokeDataset/Bleeding/MASK/11716.npy
262,/root/StrokeDataset/Bleeding/PNG/11720.png,/root/StrokeDataset/Bleeding/MASK/11720.npy
263,/root/StrokeDataset/Bleeding/PNG/11728.png,/root/StrokeDataset/Bleeding/MASK/11728.npy
264,/root/StrokeDataset/Bleeding/PNG/11730.png,/root/StrokeDataset/Bleeding/MASK/11730.npy
265,/root/StrokeDataset/Bleeding/PNG/11735.png,/root/StrokeDataset/Bleeding/MASK/11735.npy
266,/root/StrokeDataset/Bleeding/PNG/11743.png,/root/StrokeDataset/Bleeding/MASK/11743.npy
267,/root/StrokeDataset/Bleeding/PNG/11749.png,/root/StrokeDataset/Bleeding/MASK/11749.npy
268,/root/StrokeDataset/Bleeding/PNG/11761.png,/root/StrokeDataset/Bleeding/MASK/11761.npy
269,/root/StrokeDataset/Bleeding/PNG/11766.png,/root/StrokeDataset/Bleeding/MASK/11766.npy
270,/root/StrokeDataset/Bleeding/PNG/11768.png,/root/StrokeDataset/Bleeding/MASK/11768.npy
271,/root/StrokeDataset/Bleeding/PNG/11772.png,/root/StrokeDataset/Bleeding/MASK/11772.npy
272,/root/StrokeDataset/Bleeding/PNG/11773.png,/root/StrokeDataset/Bleeding/MASK/11773.npy
273,/root/StrokeDataset/Bleeding/PNG/11774.png,/root/StrokeDataset/Bleeding/MASK/11774.npy
274,/root/StrokeDataset/Bleeding/PNG/11776.png,/root/StrokeDataset/Bleeding/MASK/11776.npy
275,/root/StrokeDataset/Bleeding/PNG/11780.png,/root/StrokeDataset/Bleeding/MASK/11780.npy
276,/root/StrokeDataset/Bleeding/PNG/11789.png,/root/StrokeDataset/Bleeding/MASK/11789.npy
277,/root/StrokeDataset/Bleeding/PNG/11790.png,/root/StrokeDataset/Bleeding/MASK/11790.npy
278,/root/StrokeDataset/Bleeding/PNG/11794.png,/root/StrokeDataset/Bleeding/MASK/11794.npy
279,/root/StrokeDataset/Bleeding/PNG/11797.png,/root/StrokeDataset/Bleeding/MASK/11797.npy
280,/root/StrokeDataset/Bleeding/PNG/11798.png,/root/StrokeDataset/Bleeding/MASK/11798.npy
281,/root/StrokeDataset/Bleeding/PNG/11803.png,/root/StrokeDataset/Bleeding/MASK/11803.npy
282,/root/StrokeDataset/Bleeding/PNG/11805.png,/root/StrokeDataset/Bleeding/MASK/11805.npy
283,/root/StrokeDataset/Bleeding/PNG/11810.png,/root/StrokeDataset/Bleeding/MASK/11810.npy
284,/root/StrokeDataset/Bleeding/PNG/11812.png,/root/StrokeDataset/Bleeding/MASK/11812.npy
285,/root/StrokeDataset/Bleeding/PNG/11814.png,/root/StrokeDataset/Bleeding/MASK/11814.npy
286,/root/StrokeDataset/Bleeding/PNG/11817.png,/root/StrokeDataset/Bleeding/MASK/11817.npy
287,/root/StrokeDataset/Bleeding/PNG/11830.png,/root/StrokeDataset/Bleeding/MASK/11830.npy
288,/root/StrokeDataset/Bleeding/PNG/11832.png,/root/StrokeDataset/Bleeding/MASK/11832.npy
289,/root/StrokeDataset/Bleeding/PNG/11834.png,/root/StrokeDataset/Bleeding/MASK/11834.npy
290,/root/StrokeDataset/Bleeding/PNG/11845.png,/root/StrokeDataset/Bleeding/MASK/11845.npy
291,/root/StrokeDataset/Bleeding/PNG/11862.png,/root/StrokeDataset/Bleeding/MASK/11862.npy
292,/root/StrokeDataset/Bleeding/PNG/11866.png,/root/StrokeDataset/Bleeding/MASK/11866.npy
293,/root/StrokeDataset/Bleeding/PNG/11879.png,/root/StrokeDataset/Bleeding/MASK/11879.npy
294,/root/StrokeDataset/Bleeding/PNG/11906.png,/root/StrokeDataset/Bleeding/MASK/11906.npy
295,/root/StrokeDataset/Bleeding/PNG/11911.png,/root/StrokeDataset/Bleeding/MASK/11911.npy
296,/root/StrokeDataset/Bleeding/PNG/11919.png,/root/StrokeDataset/Bleeding/MASK/11919.npy
297,/root/StrokeDataset/Bleeding/PNG/11930.png,/root/StrokeDataset/Bleeding/MASK/11930.npy
298,/root/StrokeDataset/Bleeding/PNG/11941.png,/root/StrokeDataset/Bleeding/MASK/11941.npy
299,/root/StrokeDataset/Bleeding/PNG/11942.png,/root/StrokeDataset/Bleeding/MASK/11942.npy
300,/root/StrokeDataset/Bleeding/PNG/11952.png,/root/StrokeDataset/Bleeding/MASK/11952.npy
301,/root/StrokeDataset/Bleeding/PNG/11981.png,/root/StrokeDataset/Bleeding/MASK/11981.npy
302,/root/StrokeDataset/Bleeding/PNG/11990.png,/root/StrokeDataset/Bleeding/MASK/11990.npy
303,/root/StrokeDataset/Bleeding/PNG/11992.png,/root/StrokeDataset/Bleeding/MASK/11992.npy
304,/root/StrokeDataset/Bleeding/PNG/11994.png,/root/StrokeDataset/Bleeding/MASK/11994.npy
305,/root/StrokeDataset/Bleeding/PNG/12001.png,/root/StrokeDataset/Bleeding/MASK/12001.npy
306,/root/StrokeDataset/Bleeding/PNG/12002.png,/root/StrokeDataset/Bleeding/MASK/12002.npy
307,/root/StrokeDataset/Bleeding/PNG/12006.png,/root/StrokeDataset/Bleeding/MASK/12006.npy
308,/root/StrokeDataset/Bleeding/PNG/12016.png,/root/StrokeDataset/Bleeding/MASK/12016.npy
309,/root/StrokeDataset/Bleeding/PNG/12021.png,/root/StrokeDataset/Bleeding/MASK/12021.npy
310,/root/StrokeDataset/Bleeding/PNG/12025.png,/root/StrokeDataset/Bleeding/MASK/12025.npy
311,/root/StrokeDataset/Bleeding/PNG/12029.png,/root/StrokeDataset/Bleeding/MASK/12029.npy
312,/root/StrokeDataset/Bleeding/PNG/12033.png,/root/StrokeDataset/Bleeding/MASK/12033.npy
313,/root/StrokeDataset/Bleeding/PNG/12037.png,/root/StrokeDataset/Bleeding/MASK/12037.npy
314,/root/StrokeDataset/Bleeding/PNG/12046.png,/root/StrokeDataset/Bleeding/MASK/12046.npy
315,/root/StrokeDataset/Bleeding/PNG/12048.png,/root/StrokeDataset/Bleeding/MASK/12048.npy
316,/root/StrokeDataset/Bleeding/PNG/12062.png,/root/StrokeDataset/Bleeding/MASK/12062.npy
317,/root/StrokeDataset/Bleeding/PNG/12063.png,/root/StrokeDataset/Bleeding/MASK/12063.npy
318,/root/StrokeDataset/Bleeding/PNG/12067.png,/root/StrokeDataset/Bleeding/MASK/12067.npy
319,/root/StrokeDataset/Bleeding/PNG/12083.png,/root/StrokeDataset/Bleeding/MASK/12083.npy
320,/root/StrokeDataset/Bleeding/PNG/12084.png,/root/StrokeDataset/Bleeding/MASK/12084.npy
321,/root/StrokeDataset/Bleeding/PNG/12087.png,/root/StrokeDataset/Bleeding/MASK/12087.npy
322,/root/StrokeDataset/Bleeding/PNG/12112.png,/root/StrokeDataset/Bleeding/MASK/12112.npy
323,/root/StrokeDataset/Bleeding/PNG/12118.png,/root/StrokeDataset/Bleeding/MASK/12118.npy
324,/root/StrokeDataset/Bleeding/PNG/12134.png,/root/StrokeDataset/Bleeding/MASK/12134.npy
325,/root/StrokeDataset/Bleeding/PNG/12146.png,/root/StrokeDataset/Bleeding/MASK/12146.npy
326,/root/StrokeDataset/Bleeding/PNG/12152.png,/root/StrokeDataset/Bleeding/MASK/12152.npy
327,/root/StrokeDataset/Bleeding/PNG/12156.png,/root/StrokeDataset/Bleeding/MASK/12156.npy
328,/root/StrokeDataset/Bleeding/PNG/12165.png,/root/StrokeDataset/Bleeding/MASK/12165.npy
329,/root/StrokeDataset/Bleeding/PNG/12169.png,/root/StrokeDataset/Bleeding/MASK/12169.npy
330,/root/StrokeDataset/Bleeding/PNG/12172.png,/root/StrokeDataset/Bleeding/MASK/12172.npy
331,/root/StrokeDataset/Bleeding/PNG/12175.png,/root/StrokeDataset/Bleeding/MASK/12175.npy
332,/root/StrokeDataset/Bleeding/PNG/12179.png,/root/StrokeDataset/Bleeding/MASK/12179.npy
333,/root/StrokeDataset/Bleeding/PNG/12229.png,/root/StrokeDataset/Bleeding/MASK/12229.npy
334,/root/StrokeDataset/Bleeding/PNG/12231.png,/root/StrokeDataset/Bleeding/MASK/12231.npy
335,/root/StrokeDataset/Bleeding/PNG/12241.png,/root/StrokeDataset/Bleeding/MASK/12241.npy
336,/root/StrokeDataset/Bleeding/PNG/12243.png,/root/StrokeDataset/Bleeding/MASK/12243.npy
337,/root/StrokeDataset/Bleeding/PNG/12254.png,/root/StrokeDataset/Bleeding/MASK/12254.npy
338,/root/StrokeDataset/Bleeding/PNG/12262.png,/root/StrokeDataset/Bleeding/MASK/12262.npy
339,/root/StrokeDataset/Bleeding/PNG/12266.png,/root/StrokeDataset/Bleeding/MASK/12266.npy
340,/root/StrokeDataset/Bleeding/PNG/12270.png,/root/StrokeDataset/Bleeding/MASK/12270.npy
341,/root/StrokeDataset/Bleeding/PNG/12271.png,/root/StrokeDataset/Bleeding/MASK/12271.npy
342,/root/StrokeDataset/Bleeding/PNG/12274.png,/root/StrokeDataset/Bleeding/MASK/12274.npy
343,/root/StrokeDataset/Bleeding/PNG/12275.png,/root/StrokeDataset/Bleeding/MASK/12275.npy
344,/root/StrokeDataset/Bleeding/PNG/12276.png,/root/StrokeDataset/Bleeding/MASK/12276.npy
345,/root/StrokeDataset/Bleeding/PNG/12278.png,/root/StrokeDataset/Bleeding/MASK/12278.npy
346,/root/StrokeDataset/Bleeding/PNG/12281.png,/root/StrokeDataset/Bleeding/MASK/12281.npy
347,/root/StrokeDataset/Bleeding/PNG/12283.png,/root/StrokeDataset/Bleeding/MASK/12283.npy
348,/root/StrokeDataset/Bleeding/PNG/12284.png,/root/StrokeDataset/Bleeding/MASK/12284.npy
349,/root/StrokeDataset/Bleeding/PNG/12287.png,/root/StrokeDataset/Bleeding/MASK/12287.npy
350,/root/StrokeDataset/Bleeding/PNG/12297.png,/root/StrokeDataset/Bleeding/MASK/12297.npy
351,/root/StrokeDataset/Bleeding/PNG/12303.png,/root/StrokeDataset/Bleeding/MASK/12303.npy
352,/root/StrokeDataset/Bleeding/PNG/12312.png,/root/StrokeDataset/Bleeding/MASK/12312.npy
353,/root/StrokeDataset/Bleeding/PNG/12314.png,/root/StrokeDataset/Bleeding/MASK/12314.npy
354,/root/StrokeDataset/Bleeding/PNG/12315.png,/root/StrokeDataset/Bleeding/MASK/12315.npy
355,/root/StrokeDataset/Bleeding/PNG/12324.png,/root/StrokeDataset/Bleeding/MASK/12324.npy
356,/root/StrokeDataset/Bleeding/PNG/12339.png,/root/StrokeDataset/Bleeding/MASK/12339.npy
357,/root/StrokeDataset/Bleeding/PNG/12341.png,/root/StrokeDataset/Bleeding/MASK/12341.npy
358,/root/StrokeDataset/Bleeding/PNG/12343.png,/root/StrokeDataset/Bleeding/MASK/12343.npy
359,/root/StrokeDataset/Bleeding/PNG/12348.png,/root/StrokeDataset/Bleeding/MASK/12348.npy
360,/root/StrokeDataset/Bleeding/PNG/12351.png,/root/StrokeDataset/Bleeding/MASK/12351.npy
361,/root/StrokeDataset/Bleeding/PNG/12356.png,/root/StrokeDataset/Bleeding/MASK/12356.npy
362,/root/StrokeDataset/Bleeding/PNG/12358.png,/root/StrokeDataset/Bleeding/MASK/12358.npy
363,/root/StrokeDataset/Bleeding/PNG/12361.png,/root/StrokeDataset/Bleeding/MASK/12361.npy
364,/root/StrokeDataset/Bleeding/PNG/12365.png,/root/StrokeDataset/Bleeding/MASK/12365.npy
365,/root/StrokeDataset/Bleeding/PNG/12371.png,/root/StrokeDataset/Bleeding/MASK/12371.npy
366,/root/StrokeDataset/Bleeding/PNG/12374.png,/root/StrokeDataset/Bleeding/MASK/12374.npy
367,/root/StrokeDataset/Bleeding/PNG/12388.png,/root/StrokeDataset/Bleeding/MASK/12388.npy
368,/root/StrokeDataset/Bleeding/PNG/12390.png,/root/StrokeDataset/Bleeding/MASK/12390.npy
369,/root/StrokeDataset/Bleeding/PNG/12414.png,/root/StrokeDataset/Bleeding/MASK/12414.npy
370,/root/StrokeDataset/Bleeding/PNG/12422.png,/root/StrokeDataset/Bleeding/MASK/12422.npy
371,/root/StrokeDataset/Bleeding/PNG/12423.png,/root/StrokeDataset/Bleeding/MASK/12423.npy
372,/root/StrokeDataset/Bleeding/PNG/12440.png,/root/StrokeDataset/Bleeding/MASK/12440.npy
373,/root/StrokeDataset/Bleeding/PNG/12443.png,/root/StrokeDataset/Bleeding/MASK/12443.npy
374,/root/StrokeDataset/Bleeding/PNG/12446.png,/root/StrokeDataset/Bleeding/MASK/12446.npy
375,/root/StrokeDataset/Bleeding/PNG/12453.png,/root/StrokeDataset/Bleeding/MASK/12453.npy
376,/root/StrokeDataset/Bleeding/PNG/12454.png,/root/StrokeDataset/Bleeding/MASK/12454.npy
377,/root/StrokeDataset/Bleeding/PNG/12459.png,/root/StrokeDataset/Bleeding/MASK/12459.npy
378,/root/StrokeDataset/Bleeding/PNG/12465.png,/root/StrokeDataset/Bleeding/MASK/12465.npy
379,/root/StrokeDataset/Bleeding/PNG/12471.png,/root/StrokeDataset/Bleeding/MASK/12471.npy
380,/root/StrokeDataset/Bleeding/PNG/12474.png,/root/StrokeDataset/Bleeding/MASK/12474.npy
381,/root/StrokeDataset/Bleeding/PNG/12477.png,/root/StrokeDataset/Bleeding/MASK/12477.npy
382,/root/StrokeDataset/Bleeding/PNG/12486.png,/root/StrokeDataset/Bleeding/MASK/12486.npy
383,/root/StrokeDataset/Bleeding/PNG/12497.png,/root/StrokeDataset/Bleeding/MASK/12497.npy
384,/root/StrokeDataset/Bleeding/PNG/12510.png,/root/StrokeDataset/Bleeding/MASK/12510.npy
385,/root/StrokeDataset/Bleeding/PNG/12512.png,/root/StrokeDataset/Bleeding/MASK/12512.npy
386,/root/StrokeDataset/Bleeding/PNG/12518.png,/root/StrokeDataset/Bleeding/MASK/12518.npy
387,/root/StrokeDataset/Bleeding/PNG/12525.png,/root/StrokeDataset/Bleeding/MASK/12525.npy
388,/root/StrokeDataset/Bleeding/PNG/12526.png,/root/StrokeDataset/Bleeding/MASK/12526.npy
389,/root/StrokeDataset/Bleeding/PNG/12537.png,/root/StrokeDataset/Bleeding/MASK/12537.npy
390,/root/StrokeDataset/Bleeding/PNG/12539.png,/root/StrokeDataset/Bleeding/MASK/12539.npy
391,/root/StrokeDataset/Bleeding/PNG/12541.png,/root/StrokeDataset/Bleeding/MASK/12541.npy
392,/root/StrokeDataset/Bleeding/PNG/12548.png,/root/StrokeDataset/Bleeding/MASK/12548.npy
393,/root/StrokeDataset/Bleeding/PNG/12552.png,/root/StrokeDataset/Bleeding/MASK/12552.npy
394,/root/StrokeDataset/Bleeding/PNG/12561.png,/root/StrokeDataset/Bleeding/MASK/12561.npy
395,/root/StrokeDataset/Bleeding/PNG/12572.png,/root/StrokeDataset/Bleeding/MASK/12572.npy
396,/root/StrokeDataset/Bleeding/PNG/12582.png,/root/StrokeDataset/Bleeding/MASK/12582.npy
397,/root/StrokeDataset/Bleeding/PNG/12583.png,/root/StrokeDataset/Bleeding/MASK/12583.npy
398,/root/StrokeDataset/Bleeding/PNG/12584.png,/root/StrokeDataset/Bleeding/MASK/12584.npy
399,/root/StrokeDataset/Bleeding/PNG/12604.png,/root/StrokeDataset/Bleeding/MASK/12604.npy
400,/root/StrokeDataset/Bleeding/PNG/12606.png,/root/StrokeDataset/Bleeding/MASK/12606.npy
401,/root/StrokeDataset/Bleeding/PNG/12609.png,/root/StrokeDataset/Bleeding/MASK/12609.npy
402,/root/StrokeDataset/Bleeding/PNG/12614.png,/root/StrokeDataset/Bleeding/MASK/12614.npy
403,/root/StrokeDataset/Bleeding/PNG/12619.png,/root/StrokeDataset/Bleeding/MASK/12619.npy
404,/root/StrokeDataset/Bleeding/PNG/12624.png,/root/StrokeDataset/Bleeding/MASK/12624.npy
405,/root/StrokeDataset/Bleeding/PNG/12627.png,/root/StrokeDataset/Bleeding/MASK/12627.npy
406,/root/StrokeDataset/Bleeding/PNG/12632.png,/root/StrokeDataset/Bleeding/MASK/12632.npy
407,/root/StrokeDataset/Bleeding/PNG/12641.png,/root/StrokeDataset/Bleeding/MASK/12641.npy
408,/root/StrokeDataset/Bleeding/PNG/12642.png,/root/StrokeDataset/Bleeding/MASK/12642.npy
409,/root/StrokeDataset/Bleeding/PNG/12651.png,/root/StrokeDataset/Bleeding/MASK/12651.npy
410,/root/StrokeDataset/Bleeding/PNG/12654.png,/root/StrokeDataset/Bleeding/MASK/12654.npy
411,/root/StrokeDataset/Bleeding/PNG/12658.png,/root/StrokeDataset/Bleeding/MASK/12658.npy
412,/root/StrokeDataset/Bleeding/PNG/12660.png,/root/StrokeDataset/Bleeding/MASK/12660.npy
413,/root/StrokeDataset/Bleeding/PNG/12666.png,/root/StrokeDataset/Bleeding/MASK/12666.npy
414,/root/StrokeDataset/Bleeding/PNG/12679.png,/root/StrokeDataset/Bleeding/MASK/12679.npy
415,/root/StrokeDataset/Bleeding/PNG/12683.png,/root/StrokeDataset/Bleeding/MASK/12683.npy
416,/root/StrokeDataset/Bleeding/PNG/12684.png,/root/StrokeDataset/Bleeding/MASK/12684.npy
417,/root/StrokeDataset/Bleeding/PNG/12689.png,/root/StrokeDataset/Bleeding/MASK/12689.npy
418,/root/StrokeDataset/Bleeding/PNG/12696.png,/root/StrokeDataset/Bleeding/MASK/12696.npy
419,/root/StrokeDataset/Bleeding/PNG/12698.png,/root/StrokeDataset/Bleeding/MASK/12698.npy
420,/root/StrokeDataset/Bleeding/PNG/12701.png,/root/StrokeDataset/Bleeding/MASK/12701.npy
421,/root/StrokeDataset/Bleeding/PNG/12712.png,/root/StrokeDataset/Bleeding/MASK/12712.npy
422,/root/StrokeDataset/Bleeding/PNG/12729.png,/root/StrokeDataset/Bleeding/MASK/12729.npy
423,/root/StrokeDataset/Bleeding/PNG/12737.png,/root/StrokeDataset/Bleeding/MASK/12737.npy
424,/root/StrokeDataset/Bleeding/PNG/12742.png,/root/StrokeDataset/Bleeding/MASK/12742.npy
425,/root/StrokeDataset/Bleeding/PNG/12751.png,/root/StrokeDataset/Bleeding/MASK/12751.npy
426,/root/StrokeDataset/Bleeding/PNG/12755.png,/root/StrokeDataset/Bleeding/MASK/12755.npy
427,/root/StrokeDataset/Bleeding/PNG/12768.png,/root/StrokeDataset/Bleeding/MASK/12768.npy
428,/root/StrokeDataset/Bleeding/PNG/12781.png,/root/StrokeDataset/Bleeding/MASK/12781.npy
429,/root/StrokeDataset/Bleeding/PNG/12792.png,/root/StrokeDataset/Bleeding/MASK/12792.npy
430,/root/StrokeDataset/Bleeding/PNG/12794.png,/root/StrokeDataset/Bleeding/MASK/12794.npy
431,/root/StrokeDataset/Bleeding/PNG/12796.png,/root/StrokeDataset/Bleeding/MASK/12796.npy
432,/root/StrokeDataset/Bleeding/PNG/12814.png,/root/StrokeDataset/Bleeding/MASK/12814.npy
433,/root/StrokeDataset/Bleeding/PNG/12817.png,/root/StrokeDataset/Bleeding/MASK/12817.npy
434,/root/StrokeDataset/Bleeding/PNG/12819.png,/root/StrokeDataset/Bleeding/MASK/12819.npy
435,/root/StrokeDataset/Bleeding/PNG/12834.png,/root/StrokeDataset/Bleeding/MASK/12834.npy
436,/root/StrokeDataset/Bleeding/PNG/12836.png,/root/StrokeDataset/Bleeding/MASK/12836.npy
437,/root/StrokeDataset/Bleeding/PNG/12837.png,/root/StrokeDataset/Bleeding/MASK/12837.npy
438,/root/StrokeDataset/Bleeding/PNG/12841.png,/root/StrokeDataset/Bleeding/MASK/12841.npy
439,/root/StrokeDataset/Bleeding/PNG/12845.png,/root/StrokeDataset/Bleeding/MASK/12845.npy
440,/root/StrokeDataset/Bleeding/PNG/12851.png,/root/StrokeDataset/Bleeding/MASK/12851.npy
441,/root/StrokeDataset/Bleeding/PNG/12854.png,/root/StrokeDataset/Bleeding/MASK/12854.npy
442,/root/StrokeDataset/Bleeding/PNG/12863.png,/root/StrokeDataset/Bleeding/MASK/12863.npy
443,/root/StrokeDataset/Bleeding/PNG/12873.png,/root/StrokeDataset/Bleeding/MASK/12873.npy
444,/root/StrokeDataset/Bleeding/PNG/12874.png,/root/StrokeDataset/Bleeding/MASK/12874.npy
445,/root/StrokeDataset/Bleeding/PNG/12881.png,/root/StrokeDataset/Bleeding/MASK/12881.npy
446,/root/StrokeDataset/Bleeding/PNG/12885.png,/root/StrokeDataset/Bleeding/MASK/12885.npy
447,/root/StrokeDataset/Bleeding/PNG/12887.png,/root/StrokeDataset/Bleeding/MASK/12887.npy
448,/root/StrokeDataset/Bleeding/PNG/12891.png,/root/StrokeDataset/Bleeding/MASK/12891.npy
449,/root/StrokeDataset/Bleeding/PNG/12893.png,/root/StrokeDataset/Bleeding/MASK/12893.npy
450,/root/StrokeDataset/Bleeding/PNG/12899.png,/root/StrokeDataset/Bleeding/MASK/12899.npy
451,/root/StrokeDataset/Bleeding/PNG/12900.png,/root/StrokeDataset/Bleeding/MASK/12900.npy
452,/root/StrokeDataset/Bleeding/PNG/12905.png,/root/StrokeDataset/Bleeding/MASK/12905.npy
453,/root/StrokeDataset/Bleeding/PNG/12909.png,/root/StrokeDataset/Bleeding/MASK/12909.npy
454,/root/StrokeDataset/Bleeding/PNG/12928.png,/root/StrokeDataset/Bleeding/MASK/12928.npy
455,/root/StrokeDataset/Bleeding/PNG/12929.png,/root/StrokeDataset/Bleeding/MASK/12929.npy
456,/root/StrokeDataset/Bleeding/PNG/12939.png,/root/StrokeDataset/Bleeding/MASK/12939.npy
457,/root/StrokeDataset/Bleeding/PNG/12942.png,/root/StrokeDataset/Bleeding/MASK/12942.npy
458,/root/StrokeDataset/Bleeding/PNG/12943.png,/root/StrokeDataset/Bleeding/MASK/12943.npy
459,/root/StrokeDataset/Bleeding/PNG/12945.png,/root/StrokeDataset/Bleeding/MASK/12945.npy
460,/root/StrokeDataset/Bleeding/PNG/12958.png,/root/StrokeDataset/Bleeding/MASK/12958.npy
461,/root/StrokeDataset/Bleeding/PNG/12960.png,/root/StrokeDataset/Bleeding/MASK/12960.npy
462,/root/StrokeDataset/Bleeding/PNG/12971.png,/root/StrokeDataset/Bleeding/MASK/12971.npy
463,/root/StrokeDataset/Bleeding/PNG/12976.png,/root/StrokeDataset/Bleeding/MASK/12976.npy
464,/root/StrokeDataset/Bleeding/PNG/12982.png,/root/StrokeDataset/Bleeding/MASK/12982.npy
465,/root/StrokeDataset/Bleeding/PNG/12984.png,/root/StrokeDataset/Bleeding/MASK/12984.npy
466,/root/StrokeDataset/Bleeding/PNG/12986.png,/root/StrokeDataset/Bleeding/MASK/12986.npy
467,/root/StrokeDataset/Bleeding/PNG/12992.png,/root/StrokeDataset/Bleeding/MASK/12992.npy
468,/root/StrokeDataset/Bleeding/PNG/13007.png,/root/StrokeDataset/Bleeding/MASK/13007.npy
469,/root/StrokeDataset/Bleeding/PNG/13027.png,/root/StrokeDataset/Bleeding/MASK/13027.npy
470,/root/StrokeDataset/Bleeding/PNG/13030.png,/root/StrokeDataset/Bleeding/MASK/13030.npy
471,/root/StrokeDataset/Bleeding/PNG/13032.png,/root/StrokeDataset/Bleeding/MASK/13032.npy
472,/root/StrokeDataset/Bleeding/PNG/13044.png,/root/StrokeDataset/Bleeding/MASK/13044.npy
473,/root/StrokeDataset/Bleeding/PNG/13054.png,/root/StrokeDataset/Bleeding/MASK/13054.npy
474,/root/StrokeDataset/Bleeding/PNG/13064.png,/root/StrokeDataset/Bleeding/MASK/13064.npy
475,/root/StrokeDataset/Bleeding/PNG/13066.png,/root/StrokeDataset/Bleeding/MASK/13066.npy
476,/root/StrokeDataset/Bleeding/PNG/13067.png,/root/StrokeDataset/Bleeding/MASK/13067.npy
477,/root/StrokeDataset/Bleeding/PNG/13071.png,/root/StrokeDataset/Bleeding/MASK/13071.npy
478,/root/StrokeDataset/Bleeding/PNG/13079.png,/root/StrokeDataset/Bleeding/MASK/13079.npy
479,/root/StrokeDataset/Bleeding/PNG/13084.png,/root/StrokeDataset/Bleeding/MASK/13084.npy
480,/root/StrokeDataset/Bleeding/PNG/13094.png,/root/StrokeDataset/Bleeding/MASK/13094.npy
481,/root/StrokeDataset/Bleeding/PNG/13095.png,/root/StrokeDataset/Bleeding/MASK/13095.npy
482,/root/StrokeDataset/Bleeding/PNG/13099.png,/root/StrokeDataset/Bleeding/MASK/13099.npy
483,/root/StrokeDataset/Bleeding/PNG/13106.png,/root/StrokeDataset/Bleeding/MASK/13106.npy
484,/root/StrokeDataset/Bleeding/PNG/13111.png,/root/StrokeDataset/Bleeding/MASK/13111.npy
485,/root/StrokeDataset/Bleeding/PNG/13114.png,/root/StrokeDataset/Bleeding/MASK/13114.npy
486,/root/StrokeDataset/Bleeding/PNG/13132.png,/root/StrokeDataset/Bleeding/MASK/13132.npy
487,/root/StrokeDataset/Bleeding/PNG/13135.png,/root/StrokeDataset/Bleeding/MASK/13135.npy
488,/root/StrokeDataset/Bleeding/PNG/13140.png,/root/StrokeDataset/Bleeding/MASK/13140.npy
489,/root/StrokeDataset/Bleeding/PNG/13155.png,/root/StrokeDataset/Bleeding/MASK/13155.npy
490,/root/StrokeDataset/Bleeding/PNG/13159.png,/root/StrokeDataset/Bleeding/MASK/13159.npy
491,/root/StrokeDataset/Bleeding/PNG/13160.png,/root/StrokeDataset/Bleeding/MASK/13160.npy
492,/root/StrokeDataset/Bleeding/PNG/13166.png,/root/StrokeDataset/Bleeding/MASK/13166.npy
493,/root/StrokeDataset/Bleeding/PNG/13167.png,/root/StrokeDataset/Bleeding/MASK/13167.npy
494,/root/StrokeDataset/Bleeding/PNG/13177.png,/root/StrokeDataset/Bleeding/MASK/13177.npy
495,/root/StrokeDataset/Bleeding/PNG/13178.png,/root/StrokeDataset/Bleeding/MASK/13178.npy
496,/root/StrokeDataset/Bleeding/PNG/13186.png,/root/StrokeDataset/Bleeding/MASK/13186.npy
497,/root/StrokeDataset/Bleeding/PNG/13196.png,/root/StrokeDataset/Bleeding/MASK/13196.npy
498,/root/StrokeDataset/Bleeding/PNG/13197.png,/root/StrokeDataset/Bleeding/MASK/13197.npy
499,/root/StrokeDataset/Bleeding/PNG/13200.png,/root/StrokeDataset/Bleeding/MASK/13200.npy
500,/root/StrokeDataset/Bleeding/PNG/13203.png,/root/StrokeDataset/Bleeding/MASK/13203.npy
501,/root/StrokeDataset/Bleeding/PNG/13209.png,/root/StrokeDataset/Bleeding/MASK/13209.npy
502,/root/StrokeDataset/Bleeding/PNG/13210.png,/root/StrokeDataset/Bleeding/MASK/13210.npy
503,/root/StrokeDataset/Bleeding/PNG/13211.png,/root/StrokeDataset/Bleeding/MASK/13211.npy
504,/root/StrokeDataset/Bleeding/PNG/13220.png,/root/StrokeDataset/Bleeding/MASK/13220.npy
505,/root/StrokeDataset/Bleeding/PNG/13223.png,/root/StrokeDataset/Bleeding/MASK/13223.npy
506,/root/StrokeDataset/Bleeding/PNG/13229.png,/root/StrokeDataset/Bleeding/MASK/13229.npy
507,/root/StrokeDataset/Bleeding/PNG/13247.png,/root/StrokeDataset/Bleeding/MASK/13247.npy
