,PNG,MASK
254,/root/StrokeDataset/Ischemia/PNG/11554.png,/root/StrokeDataset/Ischemia/MASK/11554.npy
255,/root/StrokeDataset/Ischemia/PNG/11556.png,/root/StrokeDataset/Ischemia/MASK/11556.npy
256,/root/StrokeDataset/Ischemia/PNG/11562.png,/root/StrokeDataset/Ischemia/MASK/11562.npy
257,/root/StrokeDataset/Ischemia/PNG/11565.png,/root/StrokeDataset/Ischemia/MASK/11565.npy
258,/root/StrokeDataset/Ischemia/PNG/11569.png,/root/StrokeDataset/Ischemia/MASK/11569.npy
259,/root/StrokeDataset/Ischemia/PNG/11570.png,/root/StrokeDataset/Ischemia/MASK/11570.npy
260,/root/StrokeDataset/Ischemia/PNG/11574.png,/root/StrokeDataset/Ischemia/MASK/11574.npy
261,/root/StrokeDataset/Ischemia/PNG/11579.png,/root/StrokeDataset/Ischemia/MASK/11579.npy
262,/root/StrokeDataset/Ischemia/PNG/11580.png,/root/StrokeDataset/Ischemia/MASK/11580.npy
263,/root/StrokeDataset/Ischemia/PNG/11597.png,/root/StrokeDataset/Ischemia/MASK/11597.npy
264,/root/StrokeDataset/Ischemia/PNG/11617.png,/root/StrokeDataset/Ischemia/MASK/11617.npy
265,/root/StrokeDataset/Ischemia/PNG/11624.png,/root/StrokeDataset/Ischemia/MASK/11624.npy
266,/root/StrokeDataset/Ischemia/PNG/11626.png,/root/StrokeDataset/Ischemia/MASK/11626.npy
267,/root/StrokeDataset/Ischemia/PNG/11629.png,/root/StrokeDataset/Ischemia/MASK/11629.npy
268,/root/StrokeDataset/Ischemia/PNG/11635.png,/root/StrokeDataset/Ischemia/MASK/11635.npy
269,/root/StrokeDataset/Ischemia/PNG/11638.png,/root/StrokeDataset/Ischemia/MASK/11638.npy
270,/root/StrokeDataset/Ischemia/PNG/11639.png,/root/StrokeDataset/Ischemia/MASK/11639.npy
271,/root/StrokeDataset/Ischemia/PNG/11640.png,/root/StrokeDataset/Ischemia/MASK/11640.npy
272,/root/StrokeDataset/Ischemia/PNG/11642.png,/root/StrokeDataset/Ischemia/MASK/11642.npy
273,/root/StrokeDataset/Ischemia/PNG/11655.png,/root/StrokeDataset/Ischemia/MASK/11655.npy
274,/root/StrokeDataset/Ischemia/PNG/11657.png,/root/StrokeDataset/Ischemia/MASK/11657.npy
275,/root/StrokeDataset/Ischemia/PNG/11663.png,/root/StrokeDataset/Ischemia/MASK/11663.npy
276,/root/StrokeDataset/Ischemia/PNG/11680.png,/root/StrokeDataset/Ischemia/MASK/11680.npy
277,/root/StrokeDataset/Ischemia/PNG/11686.png,/root/StrokeDataset/Ischemia/MASK/11686.npy
278,/root/StrokeDataset/Ischemia/PNG/11689.png,/root/StrokeDataset/Ischemia/MASK/11689.npy
279,/root/StrokeDataset/Ischemia/PNG/11695.png,/root/StrokeDataset/Ischemia/MASK/11695.npy
280,/root/StrokeDataset/Ischemia/PNG/11721.png,/root/StrokeDataset/Ischemia/MASK/11721.npy
281,/root/StrokeDataset/Ischemia/PNG/11723.png,/root/StrokeDataset/Ischemia/MASK/11723.npy
282,/root/StrokeDataset/Ischemia/PNG/11726.png,/root/StrokeDataset/Ischemia/MASK/11726.npy
283,/root/StrokeDataset/Ischemia/PNG/11729.png,/root/StrokeDataset/Ischemia/MASK/11729.npy
284,/root/StrokeDataset/Ischemia/PNG/11733.png,/root/StrokeDataset/Ischemia/MASK/11733.npy
285,/root/StrokeDataset/Ischemia/PNG/11734.png,/root/StrokeDataset/Ischemia/MASK/11734.npy
286,/root/StrokeDataset/Ischemia/PNG/11756.png,/root/StrokeDataset/Ischemia/MASK/11756.npy
287,/root/StrokeDataset/Ischemia/PNG/11767.png,/root/StrokeDataset/Ischemia/MASK/11767.npy
288,/root/StrokeDataset/Ischemia/PNG/11781.png,/root/StrokeDataset/Ischemia/MASK/11781.npy
289,/root/StrokeDataset/Ischemia/PNG/11799.png,/root/StrokeDataset/Ischemia/MASK/11799.npy
290,/root/StrokeDataset/Ischemia/PNG/11813.png,/root/StrokeDataset/Ischemia/MASK/11813.npy
291,/root/StrokeDataset/Ischemia/PNG/11821.png,/root/StrokeDataset/Ischemia/MASK/11821.npy
292,/root/StrokeDataset/Ischemia/PNG/11829.png,/root/StrokeDataset/Ischemia/MASK/11829.npy
293,/root/StrokeDataset/Ischemia/PNG/11858.png,/root/StrokeDataset/Ischemia/MASK/11858.npy
294,/root/StrokeDataset/Ischemia/PNG/11860.png,/root/StrokeDataset/Ischemia/MASK/11860.npy
295,/root/StrokeDataset/Ischemia/PNG/11868.png,/root/StrokeDataset/Ischemia/MASK/11868.npy
296,/root/StrokeDataset/Ischemia/PNG/11871.png,/root/StrokeDataset/Ischemia/MASK/11871.npy
297,/root/StrokeDataset/Ischemia/PNG/11896.png,/root/StrokeDataset/Ischemia/MASK/11896.npy
298,/root/StrokeDataset/Ischemia/PNG/11900.png,/root/StrokeDataset/Ischemia/MASK/11900.npy
299,/root/StrokeDataset/Ischemia/PNG/11905.png,/root/StrokeDataset/Ischemia/MASK/11905.npy
300,/root/StrokeDataset/Ischemia/PNG/11933.png,/root/StrokeDataset/Ischemia/MASK/11933.npy
301,/root/StrokeDataset/Ischemia/PNG/11936.png,/root/StrokeDataset/Ischemia/MASK/11936.npy
302,/root/StrokeDataset/Ischemia/PNG/11946.png,/root/StrokeDataset/Ischemia/MASK/11946.npy
303,/root/StrokeDataset/Ischemia/PNG/11955.png,/root/StrokeDataset/Ischemia/MASK/11955.npy
304,/root/StrokeDataset/Ischemia/PNG/11956.png,/root/StrokeDataset/Ischemia/MASK/11956.npy
305,/root/StrokeDataset/Ischemia/PNG/11971.png,/root/StrokeDataset/Ischemia/MASK/11971.npy
306,/root/StrokeDataset/Ischemia/PNG/11973.png,/root/StrokeDataset/Ischemia/MASK/11973.npy
307,/root/StrokeDataset/Ischemia/PNG/11974.png,/root/StrokeDataset/Ischemia/MASK/11974.npy
308,/root/StrokeDataset/Ischemia/PNG/11975.png,/root/StrokeDataset/Ischemia/MASK/11975.npy
309,/root/StrokeDataset/Ischemia/PNG/11987.png,/root/StrokeDataset/Ischemia/MASK/11987.npy
310,/root/StrokeDataset/Ischemia/PNG/11998.png,/root/StrokeDataset/Ischemia/MASK/11998.npy
311,/root/StrokeDataset/Ischemia/PNG/12019.png,/root/StrokeDataset/Ischemia/MASK/12019.npy
312,/root/StrokeDataset/Ischemia/PNG/12032.png,/root/StrokeDataset/Ischemia/MASK/12032.npy
313,/root/StrokeDataset/Ischemia/PNG/12035.png,/root/StrokeDataset/Ischemia/MASK/12035.npy
314,/root/StrokeDataset/Ischemia/PNG/12059.png,/root/StrokeDataset/Ischemia/MASK/12059.npy
315,/root/StrokeDataset/Ischemia/PNG/12064.png,/root/StrokeDataset/Ischemia/MASK/12064.npy
316,/root/StrokeDataset/Ischemia/PNG/12070.png,/root/StrokeDataset/Ischemia/MASK/12070.npy
317,/root/StrokeDataset/Ischemia/PNG/12075.png,/root/StrokeDataset/Ischemia/MASK/12075.npy
318,/root/StrokeDataset/Ischemia/PNG/12076.png,/root/StrokeDataset/Ischemia/MASK/12076.npy
319,/root/StrokeDataset/Ischemia/PNG/12080.png,/root/StrokeDataset/Ischemia/MASK/12080.npy
320,/root/StrokeDataset/Ischemia/PNG/12081.png,/root/StrokeDataset/Ischemia/MASK/12081.npy
321,/root/StrokeDataset/Ischemia/PNG/12090.png,/root/StrokeDataset/Ischemia/MASK/12090.npy
322,/root/StrokeDataset/Ischemia/PNG/12092.png,/root/StrokeDataset/Ischemia/MASK/12092.npy
323,/root/StrokeDataset/Ischemia/PNG/12095.png,/root/StrokeDataset/Ischemia/MASK/12095.npy
324,/root/StrokeDataset/Ischemia/PNG/12102.png,/root/StrokeDataset/Ischemia/MASK/12102.npy
325,/root/StrokeDataset/Ischemia/PNG/12105.png,/root/StrokeDataset/Ischemia/MASK/12105.npy
326,/root/StrokeDataset/Ischemia/PNG/12107.png,/root/StrokeDataset/Ischemia/MASK/12107.npy
327,/root/StrokeDataset/Ischemia/PNG/12111.png,/root/StrokeDataset/Ischemia/MASK/12111.npy
328,/root/StrokeDataset/Ischemia/PNG/12119.png,/root/StrokeDataset/Ischemia/MASK/12119.npy
329,/root/StrokeDataset/Ischemia/PNG/12125.png,/root/StrokeDataset/Ischemia/MASK/12125.npy
330,/root/StrokeDataset/Ischemia/PNG/12127.png,/root/StrokeDataset/Ischemia/MASK/12127.npy
331,/root/StrokeDataset/Ischemia/PNG/12135.png,/root/StrokeDataset/Ischemia/MASK/12135.npy
332,/root/StrokeDataset/Ischemia/PNG/12141.png,/root/StrokeDataset/Ischemia/MASK/12141.npy
333,/root/StrokeDataset/Ischemia/PNG/12149.png,/root/StrokeDataset/Ischemia/MASK/12149.npy
334,/root/StrokeDataset/Ischemia/PNG/12159.png,/root/StrokeDataset/Ischemia/MASK/12159.npy
335,/root/StrokeDataset/Ischemia/PNG/12161.png,/root/StrokeDataset/Ischemia/MASK/12161.npy
336,/root/StrokeDataset/Ischemia/PNG/12168.png,/root/StrokeDataset/Ischemia/MASK/12168.npy
337,/root/StrokeDataset/Ischemia/PNG/12173.png,/root/StrokeDataset/Ischemia/MASK/12173.npy
338,/root/StrokeDataset/Ischemia/PNG/12187.png,/root/StrokeDataset/Ischemia/MASK/12187.npy
339,/root/StrokeDataset/Ischemia/PNG/12191.png,/root/StrokeDataset/Ischemia/MASK/12191.npy
340,/root/StrokeDataset/Ischemia/PNG/12193.png,/root/StrokeDataset/Ischemia/MASK/12193.npy
341,/root/StrokeDataset/Ischemia/PNG/12206.png,/root/StrokeDataset/Ischemia/MASK/12206.npy
342,/root/StrokeDataset/Ischemia/PNG/12214.png,/root/StrokeDataset/Ischemia/MASK/12214.npy
343,/root/StrokeDataset/Ischemia/PNG/12217.png,/root/StrokeDataset/Ischemia/MASK/12217.npy
344,/root/StrokeDataset/Ischemia/PNG/12240.png,/root/StrokeDataset/Ischemia/MASK/12240.npy
345,/root/StrokeDataset/Ischemia/PNG/12242.png,/root/StrokeDataset/Ischemia/MASK/12242.npy
346,/root/StrokeDataset/Ischemia/PNG/12264.png,/root/StrokeDataset/Ischemia/MASK/12264.npy
347,/root/StrokeDataset/Ischemia/PNG/12291.png,/root/StrokeDataset/Ischemia/MASK/12291.npy
348,/root/StrokeDataset/Ischemia/PNG/12292.png,/root/StrokeDataset/Ischemia/MASK/12292.npy
349,/root/StrokeDataset/Ischemia/PNG/12298.png,/root/StrokeDataset/Ischemia/MASK/12298.npy
350,/root/StrokeDataset/Ischemia/PNG/12299.png,/root/StrokeDataset/Ischemia/MASK/12299.npy
351,/root/StrokeDataset/Ischemia/PNG/12300.png,/root/StrokeDataset/Ischemia/MASK/12300.npy
352,/root/StrokeDataset/Ischemia/PNG/12301.png,/root/StrokeDataset/Ischemia/MASK/12301.npy
353,/root/StrokeDataset/Ischemia/PNG/12306.png,/root/StrokeDataset/Ischemia/MASK/12306.npy
354,/root/StrokeDataset/Ischemia/PNG/12307.png,/root/StrokeDataset/Ischemia/MASK/12307.npy
355,/root/StrokeDataset/Ischemia/PNG/12309.png,/root/StrokeDataset/Ischemia/MASK/12309.npy
356,/root/StrokeDataset/Ischemia/PNG/12318.png,/root/StrokeDataset/Ischemia/MASK/12318.npy
357,/root/StrokeDataset/Ischemia/PNG/12325.png,/root/StrokeDataset/Ischemia/MASK/12325.npy
358,/root/StrokeDataset/Ischemia/PNG/12333.png,/root/StrokeDataset/Ischemia/MASK/12333.npy
359,/root/StrokeDataset/Ischemia/PNG/12346.png,/root/StrokeDataset/Ischemia/MASK/12346.npy
360,/root/StrokeDataset/Ischemia/PNG/12363.png,/root/StrokeDataset/Ischemia/MASK/12363.npy
361,/root/StrokeDataset/Ischemia/PNG/12364.png,/root/StrokeDataset/Ischemia/MASK/12364.npy
362,/root/StrokeDataset/Ischemia/PNG/12370.png,/root/StrokeDataset/Ischemia/MASK/12370.npy
363,/root/StrokeDataset/Ischemia/PNG/12380.png,/root/StrokeDataset/Ischemia/MASK/12380.npy
364,/root/StrokeDataset/Ischemia/PNG/12381.png,/root/StrokeDataset/Ischemia/MASK/12381.npy
365,/root/StrokeDataset/Ischemia/PNG/12384.png,/root/StrokeDataset/Ischemia/MASK/12384.npy
366,/root/StrokeDataset/Ischemia/PNG/12386.png,/root/StrokeDataset/Ischemia/MASK/12386.npy
367,/root/StrokeDataset/Ischemia/PNG/12395.png,/root/StrokeDataset/Ischemia/MASK/12395.npy
368,/root/StrokeDataset/Ischemia/PNG/12404.png,/root/StrokeDataset/Ischemia/MASK/12404.npy
369,/root/StrokeDataset/Ischemia/PNG/12405.png,/root/StrokeDataset/Ischemia/MASK/12405.npy
370,/root/StrokeDataset/Ischemia/PNG/12409.png,/root/StrokeDataset/Ischemia/MASK/12409.npy
371,/root/StrokeDataset/Ischemia/PNG/12412.png,/root/StrokeDataset/Ischemia/MASK/12412.npy
372,/root/StrokeDataset/Ischemia/PNG/12413.png,/root/StrokeDataset/Ischemia/MASK/12413.npy
373,/root/StrokeDataset/Ischemia/PNG/12420.png,/root/StrokeDataset/Ischemia/MASK/12420.npy
374,/root/StrokeDataset/Ischemia/PNG/12428.png,/root/StrokeDataset/Ischemia/MASK/12428.npy
375,/root/StrokeDataset/Ischemia/PNG/12433.png,/root/StrokeDataset/Ischemia/MASK/12433.npy
376,/root/StrokeDataset/Ischemia/PNG/12434.png,/root/StrokeDataset/Ischemia/MASK/12434.npy
377,/root/StrokeDataset/Ischemia/PNG/12455.png,/root/StrokeDataset/Ischemia/MASK/12455.npy
378,/root/StrokeDataset/Ischemia/PNG/12463.png,/root/StrokeDataset/Ischemia/MASK/12463.npy
379,/root/StrokeDataset/Ischemia/PNG/12467.png,/root/StrokeDataset/Ischemia/MASK/12467.npy
380,/root/StrokeDataset/Ischemia/PNG/12470.png,/root/StrokeDataset/Ischemia/MASK/12470.npy
381,/root/StrokeDataset/Ischemia/PNG/12472.png,/root/StrokeDataset/Ischemia/MASK/12472.npy
382,/root/StrokeDataset/Ischemia/PNG/12473.png,/root/StrokeDataset/Ischemia/MASK/12473.npy
383,/root/StrokeDataset/Ischemia/PNG/12490.png,/root/StrokeDataset/Ischemia/MASK/12490.npy
384,/root/StrokeDataset/Ischemia/PNG/12492.png,/root/StrokeDataset/Ischemia/MASK/12492.npy
385,/root/StrokeDataset/Ischemia/PNG/12498.png,/root/StrokeDataset/Ischemia/MASK/12498.npy
386,/root/StrokeDataset/Ischemia/PNG/12499.png,/root/StrokeDataset/Ischemia/MASK/12499.npy
387,/root/StrokeDataset/Ischemia/PNG/12500.png,/root/StrokeDataset/Ischemia/MASK/12500.npy
388,/root/StrokeDataset/Ischemia/PNG/12503.png,/root/StrokeDataset/Ischemia/MASK/12503.npy
389,/root/StrokeDataset/Ischemia/PNG/12519.png,/root/StrokeDataset/Ischemia/MASK/12519.npy
390,/root/StrokeDataset/Ischemia/PNG/12521.png,/root/StrokeDataset/Ischemia/MASK/12521.npy
391,/root/StrokeDataset/Ischemia/PNG/12523.png,/root/StrokeDataset/Ischemia/MASK/12523.npy
392,/root/StrokeDataset/Ischemia/PNG/12527.png,/root/StrokeDataset/Ischemia/MASK/12527.npy
393,/root/StrokeDataset/Ischemia/PNG/12529.png,/root/StrokeDataset/Ischemia/MASK/12529.npy
394,/root/StrokeDataset/Ischemia/PNG/12544.png,/root/StrokeDataset/Ischemia/MASK/12544.npy
395,/root/StrokeDataset/Ischemia/PNG/12547.png,/root/StrokeDataset/Ischemia/MASK/12547.npy
396,/root/StrokeDataset/Ischemia/PNG/12554.png,/root/StrokeDataset/Ischemia/MASK/12554.npy
397,/root/StrokeDataset/Ischemia/PNG/12556.png,/root/StrokeDataset/Ischemia/MASK/12556.npy
398,/root/StrokeDataset/Ischemia/PNG/12563.png,/root/StrokeDataset/Ischemia/MASK/12563.npy
399,/root/StrokeDataset/Ischemia/PNG/12567.png,/root/StrokeDataset/Ischemia/MASK/12567.npy
400,/root/StrokeDataset/Ischemia/PNG/12576.png,/root/StrokeDataset/Ischemia/MASK/12576.npy
401,/root/StrokeDataset/Ischemia/PNG/12581.png,/root/StrokeDataset/Ischemia/MASK/12581.npy
402,/root/StrokeDataset/Ischemia/PNG/12585.png,/root/StrokeDataset/Ischemia/MASK/12585.npy
403,/root/StrokeDataset/Ischemia/PNG/12587.png,/root/StrokeDataset/Ischemia/MASK/12587.npy
404,/root/StrokeDataset/Ischemia/PNG/12589.png,/root/StrokeDataset/Ischemia/MASK/12589.npy
405,/root/StrokeDataset/Ischemia/PNG/12600.png,/root/StrokeDataset/Ischemia/MASK/12600.npy
406,/root/StrokeDataset/Ischemia/PNG/12608.png,/root/StrokeDataset/Ischemia/MASK/12608.npy
407,/root/StrokeDataset/Ischemia/PNG/12617.png,/root/StrokeDataset/Ischemia/MASK/12617.npy
408,/root/StrokeDataset/Ischemia/PNG/12618.png,/root/StrokeDataset/Ischemia/MASK/12618.npy
409,/root/StrokeDataset/Ischemia/PNG/12621.png,/root/StrokeDataset/Ischemia/MASK/12621.npy
410,/root/StrokeDataset/Ischemia/PNG/12628.png,/root/StrokeDataset/Ischemia/MASK/12628.npy
411,/root/StrokeDataset/Ischemia/PNG/12630.png,/root/StrokeDataset/Ischemia/MASK/12630.npy
412,/root/StrokeDataset/Ischemia/PNG/12647.png,/root/StrokeDataset/Ischemia/MASK/12647.npy
413,/root/StrokeDataset/Ischemia/PNG/12650.png,/root/StrokeDataset/Ischemia/MASK/12650.npy
414,/root/StrokeDataset/Ischemia/PNG/12656.png,/root/StrokeDataset/Ischemia/MASK/12656.npy
415,/root/StrokeDataset/Ischemia/PNG/12659.png,/root/StrokeDataset/Ischemia/MASK/12659.npy
416,/root/StrokeDataset/Ischemia/PNG/12677.png,/root/StrokeDataset/Ischemia/MASK/12677.npy
417,/root/StrokeDataset/Ischemia/PNG/12688.png,/root/StrokeDataset/Ischemia/MASK/12688.npy
418,/root/StrokeDataset/Ischemia/PNG/12694.png,/root/StrokeDataset/Ischemia/MASK/12694.npy
419,/root/StrokeDataset/Ischemia/PNG/12695.png,/root/StrokeDataset/Ischemia/MASK/12695.npy
420,/root/StrokeDataset/Ischemia/PNG/12697.png,/root/StrokeDataset/Ischemia/MASK/12697.npy
421,/root/StrokeDataset/Ischemia/PNG/12699.png,/root/StrokeDataset/Ischemia/MASK/12699.npy
422,/root/StrokeDataset/Ischemia/PNG/12703.png,/root/StrokeDataset/Ischemia/MASK/12703.npy
423,/root/StrokeDataset/Ischemia/PNG/12711.png,/root/StrokeDataset/Ischemia/MASK/12711.npy
424,/root/StrokeDataset/Ischemia/PNG/12714.png,/root/StrokeDataset/Ischemia/MASK/12714.npy
425,/root/StrokeDataset/Ischemia/PNG/12716.png,/root/StrokeDataset/Ischemia/MASK/12716.npy
426,/root/StrokeDataset/Ischemia/PNG/12717.png,/root/StrokeDataset/Ischemia/MASK/12717.npy
427,/root/StrokeDataset/Ischemia/PNG/12719.png,/root/StrokeDataset/Ischemia/MASK/12719.npy
428,/root/StrokeDataset/Ischemia/PNG/12720.png,/root/StrokeDataset/Ischemia/MASK/12720.npy
429,/root/StrokeDataset/Ischemia/PNG/12721.png,/root/StrokeDataset/Ischemia/MASK/12721.npy
430,/root/StrokeDataset/Ischemia/PNG/12722.png,/root/StrokeDataset/Ischemia/MASK/12722.npy
431,/root/StrokeDataset/Ischemia/PNG/12728.png,/root/StrokeDataset/Ischemia/MASK/12728.npy
432,/root/StrokeDataset/Ischemia/PNG/12741.png,/root/StrokeDataset/Ischemia/MASK/12741.npy
433,/root/StrokeDataset/Ischemia/PNG/12757.png,/root/StrokeDataset/Ischemia/MASK/12757.npy
434,/root/StrokeDataset/Ischemia/PNG/12759.png,/root/StrokeDataset/Ischemia/MASK/12759.npy
435,/root/StrokeDataset/Ischemia/PNG/12761.png,/root/StrokeDataset/Ischemia/MASK/12761.npy
436,/root/StrokeDataset/Ischemia/PNG/12769.png,/root/StrokeDataset/Ischemia/MASK/12769.npy
437,/root/StrokeDataset/Ischemia/PNG/12777.png,/root/StrokeDataset/Ischemia/MASK/12777.npy
438,/root/StrokeDataset/Ischemia/PNG/12788.png,/root/StrokeDataset/Ischemia/MASK/12788.npy
439,/root/StrokeDataset/Ischemia/PNG/12791.png,/root/StrokeDataset/Ischemia/MASK/12791.npy
440,/root/StrokeDataset/Ischemia/PNG/12795.png,/root/StrokeDataset/Ischemia/MASK/12795.npy
441,/root/StrokeDataset/Ischemia/PNG/12804.png,/root/StrokeDataset/Ischemia/MASK/12804.npy
442,/root/StrokeDataset/Ischemia/PNG/12811.png,/root/StrokeDataset/Ischemia/MASK/12811.npy
443,/root/StrokeDataset/Ischemia/PNG/12829.png,/root/StrokeDataset/Ischemia/MASK/12829.npy
444,/root/StrokeDataset/Ischemia/PNG/12831.png,/root/StrokeDataset/Ischemia/MASK/12831.npy
445,/root/StrokeDataset/Ischemia/PNG/12833.png,/root/StrokeDataset/Ischemia/MASK/12833.npy
446,/root/StrokeDataset/Ischemia/PNG/12840.png,/root/StrokeDataset/Ischemia/MASK/12840.npy
447,/root/StrokeDataset/Ischemia/PNG/12847.png,/root/StrokeDataset/Ischemia/MASK/12847.npy
448,/root/StrokeDataset/Ischemia/PNG/12850.png,/root/StrokeDataset/Ischemia/MASK/12850.npy
449,/root/StrokeDataset/Ischemia/PNG/12859.png,/root/StrokeDataset/Ischemia/MASK/12859.npy
450,/root/StrokeDataset/Ischemia/PNG/12865.png,/root/StrokeDataset/Ischemia/MASK/12865.npy
451,/root/StrokeDataset/Ischemia/PNG/12878.png,/root/StrokeDataset/Ischemia/MASK/12878.npy
452,/root/StrokeDataset/Ischemia/PNG/12882.png,/root/StrokeDataset/Ischemia/MASK/12882.npy
453,/root/StrokeDataset/Ischemia/PNG/12883.png,/root/StrokeDataset/Ischemia/MASK/12883.npy
454,/root/StrokeDataset/Ischemia/PNG/12884.png,/root/StrokeDataset/Ischemia/MASK/12884.npy
455,/root/StrokeDataset/Ischemia/PNG/12888.png,/root/StrokeDataset/Ischemia/MASK/12888.npy
456,/root/StrokeDataset/Ischemia/PNG/12897.png,/root/StrokeDataset/Ischemia/MASK/12897.npy
457,/root/StrokeDataset/Ischemia/PNG/12898.png,/root/StrokeDataset/Ischemia/MASK/12898.npy
458,/root/StrokeDataset/Ischemia/PNG/12912.png,/root/StrokeDataset/Ischemia/MASK/12912.npy
459,/root/StrokeDataset/Ischemia/PNG/12919.png,/root/StrokeDataset/Ischemia/MASK/12919.npy
460,/root/StrokeDataset/Ischemia/PNG/12923.png,/root/StrokeDataset/Ischemia/MASK/12923.npy
461,/root/StrokeDataset/Ischemia/PNG/12927.png,/root/StrokeDataset/Ischemia/MASK/12927.npy
462,/root/StrokeDataset/Ischemia/PNG/12934.png,/root/StrokeDataset/Ischemia/MASK/12934.npy
463,/root/StrokeDataset/Ischemia/PNG/12950.png,/root/StrokeDataset/Ischemia/MASK/12950.npy
464,/root/StrokeDataset/Ischemia/PNG/12952.png,/root/StrokeDataset/Ischemia/MASK/12952.npy
465,/root/StrokeDataset/Ischemia/PNG/12954.png,/root/StrokeDataset/Ischemia/MASK/12954.npy
466,/root/StrokeDataset/Ischemia/PNG/12965.png,/root/StrokeDataset/Ischemia/MASK/12965.npy
467,/root/StrokeDataset/Ischemia/PNG/12985.png,/root/StrokeDataset/Ischemia/MASK/12985.npy
468,/root/StrokeDataset/Ischemia/PNG/13010.png,/root/StrokeDataset/Ischemia/MASK/13010.npy
469,/root/StrokeDataset/Ischemia/PNG/13011.png,/root/StrokeDataset/Ischemia/MASK/13011.npy
470,/root/StrokeDataset/Ischemia/PNG/13015.png,/root/StrokeDataset/Ischemia/MASK/13015.npy
471,/root/StrokeDataset/Ischemia/PNG/13025.png,/root/StrokeDataset/Ischemia/MASK/13025.npy
472,/root/StrokeDataset/Ischemia/PNG/13045.png,/root/StrokeDataset/Ischemia/MASK/13045.npy
473,/root/StrokeDataset/Ischemia/PNG/13046.png,/root/StrokeDataset/Ischemia/MASK/13046.npy
474,/root/StrokeDataset/Ischemia/PNG/13060.png,/root/StrokeDataset/Ischemia/MASK/13060.npy
475,/root/StrokeDataset/Ischemia/PNG/13062.png,/root/StrokeDataset/Ischemia/MASK/13062.npy
476,/root/StrokeDataset/Ischemia/PNG/13077.png,/root/StrokeDataset/Ischemia/MASK/13077.npy
477,/root/StrokeDataset/Ischemia/PNG/13078.png,/root/StrokeDataset/Ischemia/MASK/13078.npy
478,/root/StrokeDataset/Ischemia/PNG/13081.png,/root/StrokeDataset/Ischemia/MASK/13081.npy
479,/root/StrokeDataset/Ischemia/PNG/13083.png,/root/StrokeDataset/Ischemia/MASK/13083.npy
480,/root/StrokeDataset/Ischemia/PNG/13091.png,/root/StrokeDataset/Ischemia/MASK/13091.npy
481,/root/StrokeDataset/Ischemia/PNG/13092.png,/root/StrokeDataset/Ischemia/MASK/13092.npy
482,/root/StrokeDataset/Ischemia/PNG/13096.png,/root/StrokeDataset/Ischemia/MASK/13096.npy
483,/root/StrokeDataset/Ischemia/PNG/13100.png,/root/StrokeDataset/Ischemia/MASK/13100.npy
484,/root/StrokeDataset/Ischemia/PNG/13105.png,/root/StrokeDataset/Ischemia/MASK/13105.npy
485,/root/StrokeDataset/Ischemia/PNG/13108.png,/root/StrokeDataset/Ischemia/MASK/13108.npy
486,/root/StrokeDataset/Ischemia/PNG/13115.png,/root/StrokeDataset/Ischemia/MASK/13115.npy
487,/root/StrokeDataset/Ischemia/PNG/13125.png,/root/StrokeDataset/Ischemia/MASK/13125.npy
488,/root/StrokeDataset/Ischemia/PNG/13142.png,/root/StrokeDataset/Ischemia/MASK/13142.npy
489,/root/StrokeDataset/Ischemia/PNG/13151.png,/root/StrokeDataset/Ischemia/MASK/13151.npy
490,/root/StrokeDataset/Ischemia/PNG/13154.png,/root/StrokeDataset/Ischemia/MASK/13154.npy
491,/root/StrokeDataset/Ischemia/PNG/13156.png,/root/StrokeDataset/Ischemia/MASK/13156.npy
492,/root/StrokeDataset/Ischemia/PNG/13158.png,/root/StrokeDataset/Ischemia/MASK/13158.npy
493,/root/StrokeDataset/Ischemia/PNG/13161.png,/root/StrokeDataset/Ischemia/MASK/13161.npy
494,/root/StrokeDataset/Ischemia/PNG/13165.png,/root/StrokeDataset/Ischemia/MASK/13165.npy
495,/root/StrokeDataset/Ischemia/PNG/13173.png,/root/StrokeDataset/Ischemia/MASK/13173.npy
496,/root/StrokeDataset/Ischemia/PNG/13174.png,/root/StrokeDataset/Ischemia/MASK/13174.npy
497,/root/StrokeDataset/Ischemia/PNG/13183.png,/root/StrokeDataset/Ischemia/MASK/13183.npy
498,/root/StrokeDataset/Ischemia/PNG/13188.png,/root/StrokeDataset/Ischemia/MASK/13188.npy
499,/root/StrokeDataset/Ischemia/PNG/13192.png,/root/StrokeDataset/Ischemia/MASK/13192.npy
500,/root/StrokeDataset/Ischemia/PNG/13193.png,/root/StrokeDataset/Ischemia/MASK/13193.npy
501,/root/StrokeDataset/Ischemia/PNG/13195.png,/root/StrokeDataset/Ischemia/MASK/13195.npy
502,/root/StrokeDataset/Ischemia/PNG/13206.png,/root/StrokeDataset/Ischemia/MASK/13206.npy
503,/root/StrokeDataset/Ischemia/PNG/13217.png,/root/StrokeDataset/Ischemia/MASK/13217.npy
504,/root/StrokeDataset/Ischemia/PNG/13231.png,/root/StrokeDataset/Ischemia/MASK/13231.npy
505,/root/StrokeDataset/Ischemia/PNG/13233.png,/root/StrokeDataset/Ischemia/MASK/13233.npy
506,/root/StrokeDataset/Ischemia/PNG/13248.png,/root/StrokeDataset/Ischemia/MASK/13248.npy
507,/root/StrokeDataset/Ischemia/PNG/13253.png,/root/StrokeDataset/Ischemia/MASK/13253.npy
